ESadmy002, Mälkǝʿa gubaʾe, Collection of Images
            ESkae001, Homily by Rǝtuʿa Haymanot on the Four Living Creatures / Mälkǝʾa zä-ʾarbaʿtu ʾǝnsǝsa “Image of the Four Living Creatures” (I) / Commemorative notices and ʿarke-hymns dedicated to the Four Living Creatures and ʾAfnin / ʾArke-hymn for Cherub / Mälkǝʾa zä-ʾarbaʿtu ʾǝnsǝsa “Image of the Four Living Creatures” (II) / Gädlä Kiros “Vita of Kiros” / Mälkǝʾa Kiros “Image of Kiros” / Mälkǝʾa Qirqos “Image of Cyricus / Homily by the Patriarch of Constantinople on the Four Living Creatures for the 8th of Ḥǝdar / Mälkǝʾa zä-ʾarbaʿtu ʾǝnsǝsa “Image of the Four Living Creatures” (III) / ʾO kirubʾel wä-surafʾel ʾǝllä ʾǝmǝnekkǝmu ʾarbaʿtu ʾǝnsǝsa... “Oh Cherub and Seraph, you who are from the Four Living Creatures...”
            ESktm001, Mäṣḥafä gǝnzät “Book of the Funeral Ritual”
            ESktm002, Täʾamrä Maryam "Miracles of Mary" / Täʾamrä ʾIyäsus "Miracles of Jesus" / Täʾamrä Täklä Haymanot "Miracles of Täklä Haymanot"
            ESktm003, Gädlä Täklä Haymanot “Vita of Täklä Haymanot” / Täʾamrä Täklä Haymanot “Miracles of Täklä Haymanot”
            ESktm004, ʾArbaʿtu wängel “Four Gospels”
            ESktm005, Mäṣḥafä gәbrä ḥǝmamat “Book of the Rite of the Holy Week”
            ESktm007, Täʾamrä ʾIyäsus “Miracles of Jesus”
            ESktm008, Mäṣḥafä qǝddase “Missal”
            ESktm009, Dawit “Psalter”
            ESktm010, Dawit “Psalter”
            ESktm011, Mäṣḥafä krǝstǝnna “Book of the Christening”
            ESktm012, Säyfä śǝllase “Sword of the Trinity”
            ESktm013, Säʿatat zä-lelit wä-zä-nägh “Horologium for the Night and the Morning Hours”
            ESktm014, Collection of protective prayers
            ESky002, ʾOrit “Octateuch”
            ESky004, ʾArbaʿtu wängel “Four Gospels”
            ESky005, ʾArbaʿtu wängel “Four Gospels”
            ESky006, Haymanotä ʾabäw “Faith of the Fathers” / Mäṣḥafä ṭomar “Book of the Letter (from Heaven)”
            ESky008, Mäṣḥafä qǝddase “Missal”
            ESky011, Dawit “Psalter”
            ESky013, ʾArbaʿtu wängel “Four Gospels”
            ESky014, Dawit “Psalter”
            ESky022, Dawit “Psalter”
            ESky023, Dawit “Psalter”
            ESky029, Mäṣḥafä täklil “Book of the Marriage Ritual”
            ESky030, Dawit “Psalter”
            ESky033, Dawit “Psalter”
            ESky040, Dawit “Psalter”
            ESky041, Dawit “Psalter”
            ESky054, Mäṣḥafä gәṣṣәw, Lectionary for the entire year
            ESky061, Apostolic Epistles / Pauline Epistles / Gǝbrä ḥawaryat "Acts of the Apostles" / Raʾǝyä Yoḥannǝs "Revelation of John"
            ESky064, Mäṣḥafä qǝddase “Missal”
            ESky066, Gädlä ʾAnanya “Vita of ʾAnanya” / Täʾamrä ʾAnanya “Miracles of ʾAnanya” / Mälkǝʾa ʾAnanya “Image of ʾAnanya”
            ESky068, Gädlä Kiros “Vita of Kiros”
            ESky069, ʾAmmǝstu ʾaʿmadä mǝsṭir “The Five Pillars of Mystery’’
            ESlqm002, Täʾamrä Maryam "Miracles of Mary"
            ESma001, ʾArbaˤtu wängel “Four Gospels”
            ESma002, Gädlä ʾƎsṭifanos zä-Gunda Gunde “Vita of ʾƎsṭifanos of Gunda Gunde” / Mälkǝʾa ʾƎsṭifanos zä-Gunda Gunde “Image of ʾƎsṭifanos of Gunda Gunde” / Täʾamrä ʾƎsṭifanos zä-Gunda Gunde “Miracles of ʾƎsṭifanos zä-Gunda Gunde / Sälam–hymn for ʾƎsṭifanos of Gunda Gunde
            ESma003, Mäṣḥafä qǝddase "Missal"
            ESma004, Wǝddase Maryam “Praise of Mary” / Mäwaśǝʾt zä-fälasǝyan, Antiphonary for the hermits / Mǝʿǝraf, The Common of the Office / Dǝggwa, Antiphonary
            ESma005, Nägärä Maryam “The Story of Mary”
            ESma006, Täʾamrä Maryam “Miracles of Mary” / Täʾamrä Mikaʾel “Miracles of Michael”
            ESma008, Mäṣḥafä ḥǝmamatihu wä-zena sǝqlätu lä-ʾIyäsus Krǝstos “Book of the Passion and Story of the Crucifixion of Jesus Christ” / Gädlä Täklä Maryam “Vita of Täklä Maryam (Mäbaʿa Ṣǝyon)” / Täʾamrä täzkarä motu lä-ʾIyäsus Krǝstos “Miracles Concerning the Commemoration of the Death of Jesus Christ” / Miracles of the Saviour of the World worked by ʾabunä Täklä Maryam / How Zärʾa Buruk loved the Saviour of the World / Sälam lä-zǝkrä sǝmǝkä zä-ʾi-räkäbu täfṣametä mälaʾǝktä sämay... “Salutation to the mention of your name...”
            ESma009, Täʾamrä Maryam “Miracles of Mary” / Täʾamrä Mikaʾel “Miracles of Michael” / Täʾamrä Gäbrǝʾel “Miracles of Gabriel” / Täʾamrä Rufaʾel “Miracles of Raphael”
            ESma010, Zena nägäromu lä-śǝllase “Story of the Trinity” / Täʾamrihomu lä-ʾab wä-wäld wä-mänfäs qǝddus “Miracles of the Father and the Son and the Holy Spirit
            ESmac001, Täʾamrä Maryam "Miracles of Mary" / Täʾamrä Mikaʾel "Miracles of Michael"
            ESmac002, Mäṣḥafä gәbrä ḥǝmamat “Book of the Rite of the Holy Week”
            ESmac003, ʾArbaˤtu wängel “Four Gospels”
            ESmac004, Mäṣḥafä qǝddase “Missal”
            ESmac005, Täʾamrä ʾIyäsus “Miracles of Jesus”
            ESmac006, Pauline Epistles
            ESmac007, Mäṣḥafä gǝnzät “Book of the Funeral Ritual”
            ESmakm001, ʾArbaʿtu wängel “Four Gospels”
            ESmakm002, Dawit “Psalter”
            ESmakm004, Mäṣḥafä bǝrhan “Book of Light” / Tǝmhǝrtä haymanot “Teaching of the Faith” / Haymanotu lä-Yaʿqob ʾƎlbäradi “The Faith of Jacob Baradeus” / Mäṣḥafä bäqwǝʿet ʾǝm-dǝrsanä bahlu lä-qǝddus ʾabba Wägris “Book of Sufficiency from the Treatise of Sayings of Saint ʾAbba Evagrius” / Mǝʿdan bä-ʾǝntä sammǝntu ḫǝllinat zä-ʾabba Wägris “Treatise on the Eight Thoughts (of Evilness) by ʾAbba Evagrius” / Excerpt from the Collectio Monastica / Miscellaneous prayers and hymns
            ESmakm007, Dawit “Psalter”
            ESmakm008, Wǝddase ʾamlak “Praise of God” / ʾArganonä wǝddase “The Harp of Praise”
            ESmakm012, ʾArägawi mänfäsawi “Spiritual Elder”
            ESmakm014, Tǝrgwame śǝnä fǝṭrätat “Commentary on the Beauty of Creations” / Homily on Discipleship / Mar Yǝsḥaq, Book of Mar Isaac of Nineveh / Filkǝsyos, Book of Philoxenus of Mabbogh / Nägärä ʾarʾǝstä ʾaʾǝmro “Discourse of the Chapters of Knowledge”
            ESmakm019, Dǝggwa, Antiphonary
            ESmakm023, Bǝsratä Yoḥannǝs “Gospel of John”
            ESmakm025, Mäṣḥafä ʾardǝʾǝt “Book of the Disciples” / Mälkǝʾa Gäbrä Mänfäs Qǝddus “Image of Gäbrä Mänfäs Qǝddus”
            ESmakm044, ʾArbaʿtu wängel “Four Gospels”
            ESmakm053, Gädlä Kiros “Vita of Kiros” / Gädlä Nob “Vita of Nob”
            ESmakm060, Gädlä Giyorgis “Vita of George” / Täʾamrä Giyorgis “Miracles of George”
            ESmakm074, Mälkǝʾa gubaʾe “Collection of Images” / Gädlä ʾabunä Tärbu “Vita of ʾabunä Tärbu”
            ESmakm075, ʾArbaʿtu wängel “Four Gospels”
            ESmakm078, Pauline Epistles / Gǝbrä ḥawaryat "Acts of the Apostles" / Apostolic Epistles / Raʾǝyä Yoḥannǝs "Revelation of John"
            ESmakm083, Wǝddase ʾamlak “Praise of God”/ ʾArganonä wǝddase “The Harp of Praise”
            ESmakm091, ʾArägawi mänfäsawi “Spiritual Elder”
            ESmakm092, Haymanotä ʾabäw “Faith of the Fathers” / Mäṣḥafä ṭomar “Book of the Letter (from Heaven)”
            ESmakm101, ʾAmmǝstu ʾaʿmadä mǝsṭir "The Five Pillars of Mystery" / Mäṣḥafä śǝnä fǝṭrät "Book of the Beauty of Creation" / Nägärä haymanot "Discourse on Faith" / Christian interpretation of Moses’ life
            ESmakm125, Ṭäbibä ṭäbiban "The Wisest among the Wisest Ones"/ Mälkǝʾa Yoḥannǝs Mäṭmǝq “Image of John the Baptist”/ Sälam-hymns for John the Baptist/ Täʾamrä Maryam “Miracles of Mary”
            ESmbae016, Gädlä Kiros “Vita of Kiros”
            ESmcm001, Täʾamrä Maryam “Miracles of Mary” / Täʾamrä ʾIyäsus “Miracles of Jesus” / Täʾamrä Mar Giyorgis “Miracles of Mar Giyorgis” / Täʾamrä Mikaʾel “Miracles of Michael” / Täʾamrä Gäbrä Mänfäs Qǝddus “Miracles of Gäbrä Mänfäs Qǝddus” / Excerpt  from Säʿatat zä-lelit “Horologium for the Night” / Täʾamrihomu lä-ʾab wä-wäld wä-mänfäs qǝddus “Miracles of the Father and the Son and the Holy Spirit”
            ESmcm002, Dǝrsanä Mikaʾel, Homiliary for the feasts of St. Michael
            ESmcm003, Mäṣḥafä krǝstǝnna “Book of the Christening”
            ESmcm004, Gädlä ḥawaryat, Apocryphal Acts of the Apostles
            ESmcm005, Dawit “Psalter”
            ESmg001, Sǝnkǝssar “Synaxarion” (the second half of the year)
            ESmgm001, Täʾamrä ʾIyäsus “Miracles of Jesus”
            ESmgm002, Dǝrsanä Mikaʾel, Homiliary for the feasts of St. Michael
            ESmgm003, Dǝrsanat, Homiliary
            ESmgm004, Pauline Epistles / Gǝbrä ḥawaryat "Acts of the Apostles" / Apostolic Epistles / Raʾǝyä Yoḥannǝs "Revelation of John"
            ESmgm005, Sǝnkǝssar “Synaxarion” (the first half of the year)
            ESmgm006, Täʾamrä Maryam “Miracles of Mary”
            ESmgm007, Gädlä ḥawaryat, Apocryphal Acts of the Apostles
            ESmgm008, Täʾamrä ʾIyäsus “Miracles of Jesus”
            ESmgm008a, Täʾamrä ʾIyäsus “Miracles of Jesus”
            ESmgm009, Sǝnkǝssar “Synaxarion” (the second half of the year)
            ESmgm010, Mǝʿǝraf, The Common of the Office / ʾƎsebbǝḥ ṣäggaki ʾo-mǝlǝʾtä ṣägga... “I praise Your grace, o full of grace…” / ʾƎmmä-bo bǝʾǝsi ʾǝm-mǝʾǝmänan…”If there is a man from the faithful…” / Mälkǝʾa wǝddase Maryam “Image of Praise of Mary” / Ṣälotä haymanot / Dǝggwa, Antiphonary / Zǝmmare, Eucharistic hymns
            ESmgm011, Mäṣḥafä qǝddase “Missal”
            ESmgm012, Gädlä Libanos “Vita of Libanos” /  Täʾamrä Libanos “Miracles of Libanos” / Mälkәʾa Libanos “Image of Libanos”
            ESmgm013, Gädlä Gäbrä Mänfäs Qǝddus “Vita of Gäbrä Mänfäs Qǝddus” / Täʾamrä Gäbrä Mänfäs Qǝddus “Miracles of Gäbrä Mänfäs Qǝddus
            ESmgm014, Gädlä Gäbrä Mänfäs Qǝddus “Vita of Gäbrä Mänfäs Qǝddus” / Täʾamrä Gäbrä Mänfäs Qǝddus “Miracles of Gäbrä Mänfäs Qǝddus
            ESmgm015, Mäṣḥafä krǝstǝnna “Book of the Christening” / Excerpt from a lectionary / Täʾamrä Maryam “Miracles of Mary”
            ESmgm016, Gädlä Zä-Mikaʾel ʾArägawi "Vita of Zä-Mikaʾel ʾArägawi" / Ṭǝntä lǝdätomu lä-mänäkosat "Origin of the Monks" / Täʾamrä Zä-Mikaʾel ʾArägawi "Miracles of Zä-Mikaʾel ʾArägawi"
            ESmgm017, Mäṣḥafä gǝnzät “Book of the Funeral Ritual”
            ESmhg001, Gädlä Täklä Haymanot “Vita of Täklä Haymanot” / Mäṣḥafä fǝlsätu lä-ʾabunä Täklä Haymanot “Book of the Translation of ʾabunä Täklä Haymanot” / Täʾamrä Täklä Haymanot “Miracles of Täklä Haymanot” / Mälkәʾa Täklä Haymanot “Image of Täklä Haymanot”
            ESmhg004, ʾArbaʿtu wängel “Four Gospels”
            ESmhg005, Mäṣḥafä tägänǝyo “Book of thanksgiving”
            ESmhg006, Mäṣḥafä ṭomar “Book of the Letter (from Heaven)” / Śǝrʿatä fäws mänfäsawi “Order of Spiritual Medicine”
            ESmhg007, Mäṣḥafä gәṣṣәw, Lectionary for the entire year
            ESmhg008, Mäṣḥafä gǝnzät “Book of the Funeral Ritual”
            ESmhg009, Mǝʿǝraf, The Common of the Office / Dǝggwa, Antiphonary
            ESmhg010, Anaphora of St. Dioscorus of Alexandria / Yǝweddǝsǝwwa mälaʿǝkt... “The angels praise Her...” / ʾAkkonu bǝʾǝsi... “Does not the man...” / Täʾamrä Maryam “Miracles of Mary” / Excerpt from Säʿatat “Horologium” / Tǝmhǝrtä ḫǝbuʾat “Teaching of Mysteries” / Ṣälot zä-ʾǝgzǝʾtǝnä Maryam bä-Däbrä Golgota, Prayer of Our Lady Mary on Mount Golgotha on the 21st of Säne / Excerpt from Mäṣḥafä ṭomar “Book of the Letter” / Ḥaṣurä mäsqäl “Rampart of the Cross”
            ESmhg011, Mäṣḥafä qǝddase “Missal”
            ESmhg012, Täʾamrä Maryam “Miracles of Mary”
            ESmhg013, Täʾamrä ʾIyäsus “Miracles of Jesus”
            ESmhg014, Täʾamrä Maryam "Miracles of Mary"
            ESmhg015, Mäṣḥafä krǝstǝnna “Book of the Christening”
            ESmhg016, Dǝrsanä mädḫane ʿaläm “Homily on the Saviour of the World” / Mäṣḥaf lä-täzkarä mädḫane ʿaläm “Book for the Commemoration of the Saviour of the World” / Mälkǝʾa mädḫane ʿaläm “Image of the Saviour of the World”
            ESmhg017, Mäṣḥafä qǝddase "Missal"
            ESmhg019, Ṣalotä ˤǝṭan “Prayer of Incense”
            ESmhg020, Pauline Epistles
            ESmhg021, Täʾamrä Maryam "Miracles of Mary" / Mälkǝʾa sänbätä krǝstiyan "Image of the Sabbath of Christians" / Täʾamrä ʾIyäsus "Miracles of Jesus"
            ESmhg022, Mäṣḥafä gәṣṣәw, Lectionary for the week / Mäṣḥafä nәfq “Book of the Assistant Priest”
            ESmhg022a, Dәrsanä sänbätä krǝstiyan “Homily on the Sabbath of Christians”
            ESmkl001, Mäṣḥafä gәbrä ḥǝmamat “Book of the Rite of the Holy Week” / Sälam-hymns
            ESmkl002, Täʾamrä Maryam "Miracles of Mary"
            ESmkl003, Mäṣḥafä gǝnzät “Book of the Funeral Ritual”
            ESmkl004, Mäṣḥafä gǝnzät “Book of the Funeral Ritual”
            ESmkl005, ʾArbaʿtu wängel “Four Gospels”
            ESmkl006, Sǝnkǝssar “Synaxarion” (the second half of the year)
            ESmkl007, Mäṣḥaf lä-täzkarä mädḫane ʿaläm “Book for the Commemoration of the Saviour of the World” / Mälkǝʾa mädḫane ʿaläm “Image of the Saviour of the World”
            ESmkl008, Mäṣḥafä qǝddase “Missal”
            ESmkl009, Mäṣḥafä qǝddase “Missal”
            ESmkl010, Gädlä Täklä Haymanot “Vita of Täklä Haymanot” / Mäṣḥafä lǝdätu lä-ʾabunä Täklä Haymanot “Book of the Genealogy of ʾabunä Täklä Haymanot”
            ESmkl011, Mäwaśǝʾt, Antiphonary for feasts and funeral service / Zǝmmare, Eucharistic hymns
            ESmkl012, Gädlä Gäbrä Mänfäs Qǝddus “Vita of Gäbrä Mänfäs Qǝddus” /  Täʾamrä Gäbrä Mänfäs Qǝddus “Miracles of Gäbrä Mänfäs Qǝddus”
            ESmkl013, Dǝggwa, Antiphonary / Mǝʿǝraf, Common of the Office / Mäwaśǝʾt, Antiphonary for feasts and funeral service
            ESmkl014, Gädlä Libanos “Vita of Libanos” / Mälkәʾa Libanos “Image of Libanos” / Sälam-hymn for Libanos / Täʾamrä Libanos “Miracles of Libanos”
            ESmkl015, Homily by Rǝtuʿa Haymanot on the Four Living Creatures / Dǝrsanä Mikaʾel, Homiliary for the feasts of St. Michael / Täʾamrä Mikaʾel "Miracles of Michael" / Nǝgǝränni sǝmäkä … "Tell me your name …"
            ESmkl016, Gädlä Kiros “Vita of Kiros” / Mälkǝʾa Kiros “Image of Kiros” (I) / Homily by Rǝtuʿa Haymanot on the Four Living Creatures
            ESmkl017, Liturgical miscellanea / Täʾamrä Maryam “Miracles of Mary”
            ESmkl018, Gädlä Zä-Mikaʾel ʾArägawi "Vita of Zä-Mikaʾel ʾArägawi" / Ṭǝntä lǝdätomu lä-mänäkosat "Origin of the Monks" / Śǝrʿatä betä krǝstiyan "Structure of the Church" / Calendaric treatise / Mälkǝʾa Zä-Mikaʾel ʾArägawi "Image of Zä-Mikaʾel ʾArägawi"
            ESmkl019, Sǝnkǝssar “Synaxarion” (the first half of the year)
            ESmkl020, Zena nägäromu lä-śǝllase “Story of the Trinity” / Täʾamrihomu lä-ʾab wä-wäld wä-mänfäs qǝddus “Miracles of the Father and the Son and the Holy Spirit” / Mälkǝʾa śǝllase “Image of the Trinity” / Dǝrsanä śǝllase “Homily of the Trinity”
            ESmkl021, Dәrsanä sänbätä krǝstiyan “Homily on the Sabbath of Christians”  / Mälkǝʾa sänbätä krǝstiyan “Image of the Sabbath of Christians” / Mäṣḥafä ṭomar “Book of the Letter (from Heaven)”
            ESmkl022, Mäṣḥafä täklil “Book of the Marriage Ritual”
            ESmkl023, Raʾǝyä Yoḥannǝs "Revelation of John"
            ESmkl024, Ṣälot zä-ʾǝgzǝʾtǝnä Maryam bä-Däbrä Golgota, Prayer of Our Lady Mary on Mount Golgotha on the 21st of Säne / Mälkǝʾa ʾIyäsus Krǝstos “Image of Jesus Christ” / ʾƎsäggǝd läki wä-ʾǝweddǝsäki... "I worship Thee..." / Protective prayer
            ESmkl025, Mäṣḥafä gәṣṣәw "Lectionary for the entire year"
            ESmkl028, Dǝrsanä Mikaʾel, Homiliary for the feasts of St. Michael / Mälkǝʾa Mikaʾel “Image of Michael”
            ESmkmg006, Täʾamrä Maryam “Miracles of Mary”
            ESmm001, ʾArbaˤtu wängel “Four Gospels”
            ESmm002, Mäṣḥafä gәbrä ḥǝmamat “Book of the Rite of the Holy Week”
            ESmm003, Mäṣḥaf lä-täzkarä mädḫane ʿaläm “Book for the Commemoration of the Saviour of the World” / Zenahu lä-ṣälbo ḥǝmamu lä-mädḫaninä “Story of our Saviour’s Suffering on the Cross” / Excerpts from the Synaxarion / Mälkǝʾa mädḫane ʿaläm “Image of the Saviour of the World”
            ESmm004, Gädlä Gäbrä Mänfäs Qǝddus “Vita of Gäbrä Mänfäs Qǝddus” / Täʾamrä Gäbrä Mänfäs Qǝddus “Miracles of Gäbrä Mänfäs Qǝddus” / Mälkǝʾa Gäbrä Mänfäs Qǝddus “Image of Gäbrä Mänfäs Qǝddus”
            ESmm005, Mäṣḥafä gǝnzät “Book of the Funeral Ritual”
            ESmm006, Täʾamrä ʾIyäsus “Miracles of Jesus” / Täʾamrä Maryam “Miracles of Mary”
            ESmm007, Mäṣḥafä krǝstǝnna “Book of the Christening”
            ESmm008, Mäṣḥafä täklil “Book of the Marriage Ritual”
            ESmm010, Mäṣḥafä qǝddase “Missal”
            ESmm011, Gädlä ḥawaryat, Apocryphal Acts of the Apostles
            ESmm014, Täʾamrä ʾIyäsus “Miracles of Jesus”
            ESmma001, Gädlä Gäbrä Mänfäs Qǝddus “Vita of Gäbrä Mänfäs Qǝddus” / Täʾamrä Gäbrä Mänfäs Qǝddus “Miracles of Gäbrä Mänfäs Qǝddus” / Mälkǝʾa Gäbrä Mänfäs Qǝddus “Image of Gäbrä Mänfäs Qǝddus”
            ESmma002, Dǝrsanä Mikaʾel, Homiliary for the feasts of St. Michael
            ESmma003, Mäṣḥafä gǝnzät “Book of the Funeral Ritual”
            ESmma004, Dǝrsanä mädḫane ʿaläm “Homily on the Saviour of the World” / Mäṣḥaf lä-täzkarä mädḫane ʿaläm “Book for the Commemoration of the Saviour of the World” / Mälkǝʾa mädḫane ʿaläm “Image of the Saviour of the World”
            ESmma005, Mäṣḥafä qǝddase “Missal”
            ESmma006, Ṣalotä ˤǝṭan “Prayer of Incense”
            ESmma007, Dawit “Psalter”
            ESmma008, Mäṣḥafä qǝddase “Missal”
            ESmma009, ʾArbaʿtu wängel “Four Gospels”
            ESmma010, Mäṣḥafä ḥǝmamatihu wä-zena sǝqlätu lä-ʾIyäsus Krǝstos “Book of the Passion and Story of the Crucifixion of Jesus Christ” / Täʾamrä täzkarä motu lä-ʾIyäsus Krǝstos “Miracles concerning the Commemoration of the Death of Jesus Christ” / Mälkǝʾa Mädḫane ʿAläm “Image of the Saviour of the World” / ʾƎsäggǝd lä-zǝkrä sǝmǝkä… “I worship the mention of your name…” / Story about the origin of tobacco, in Amharic / Miracles of the Saviour of the World worked by ʾabuna Täklä Maryam / Gädlä Täklä Maryam “Vita of Täklä Maryam” (Mäbaʾa Ṣǝyon)
            ESmma011, Homily by Theodotus of Ancyra on the commemoration of St. George, for the 23th of Miyazya / Gädlä Giyorgis “Vita of George” / Täʾamrä Giyorgis “Miracles of George”
            ESmma012, Täʾamrä Maryam “Miracles of Mary” / Täʾamrä Gäbrä Mänfäs Qǝddus "Miracles of Gäbrä Mänfäs Qǝddus" / Täʾamrä Mikaʾel “Miracles of Michael” / Täʾamrä Giyorgis “Miracles of George” / Täʾamrä ʾIyäsus “Miracles of Jesus”
            ESmqm001, Täʾamrä Gäbrä Mänfäs Qǝddus "Miracles of Gäbrä Mänfäs Qǝddus" / Täʾamrä Maryam "Miracles of Mary" / Täʾamrä ʾIyäsus "Miracles of Jesus" / ʾAkkonu bǝʾǝsi... "Does not the man..."
            ESmqm002, ʾArbaʿtu wängel “Four Gospels”
            ESmqm004, Sǝnkǝssar “Synaxarion” (the second half of the year)
            ESmqm005, Mäṣḥafä qǝddase “Missal”
            ESmqm007, Mäṣḥafä qǝddase “Missal”
            ESmqm008, Gädlä Gäbrä Mänfäs Qǝddus “Vita of Gäbrä Mänfäs Qǝddus” /  Täʾamrä Gäbrä Mänfäs Qǝddus “Miracles of Gäbrä Mänfäs Qǝddus” / Mälkǝʾa Gäbrä Mänfäs Qǝddus “Image of Gäbrä Mänfäs Qǝddus”
            ESmqm009, Dawit “Psalter”
            ESmqm010, Mäṣḥafä gәbrä ḥǝmamat “Book of the Rite of the Holy Week”
            ESmqm011, Mǝʿǝraf, The Common of the Office
            ESmqm012, Mäṣḥafä nәfq "Book of the Assistant Priest"
            ESmqm013, Mäṣḥafä gәṣṣәw, Lectionary for the week / Ṣalotä ˤǝṭan “Prayer of Incense”
            ESmqm014, Mäṣḥafä qǝddase “Missal”
            ESmqm015, Mäṣḥafä ʾAbrǝham “Book of Abraham” / Täʾamrä Śǝllase “Miracles of the Trinity”
            ESmqm016, Dǝrsanä Mikaʾel, Homiliary for the feasts of St. Michael
            ESmqm018, Dǝggwa, Antiphonary for the entire year / Mǝʿǝraf, The Common of the Office
            ESmqm019, Mäṣḥafä ʾaślәṭi, Lectionary for the entire year
            ESmr001, Täʾamrä Maryam “Miracles of Mary” / Täʾamrä Mikaʾel “Miracles of Michael” / Täʾamrä Libanos “Miracles of Libanos” / Täʾamrä Gäbrä Mänfäs Qǝddus “Miracles of Gäbrä Mänfäs Qǝddus” / Täʾamrä mädḫane ʿaläm “Miracles of the Saviour of the World” / Täʾamrä ʾIyäsus “Miracles of Jesus” / Täʾamrä śǝllase “Miracles of the Trinity” / Sälam läki ḫoḫǝtä mǝśraq... “Salutation to you, Threshold of the East…”
            ESmr003, Sǝnkǝssar “Synaxarion” (three months)
            ESmr004, Mäṣḥafä nǝfq “Book of the Assistant Priest” / Ṣalotä ˤǝṭan “Prayer of Incense”
            ESmr005, ʾArganonä wǝddase “The Harp of Praise”
            ESmr006, Liturgical miscellanea
            ESmr007, Mäṣḥafä qǝddase “Missal”
            ESmr008, Mäṣḥafä qǝddase “Missal” / Gädlä Libanos “Vita of Libanos” / Täʾamrä Libanos “Miracles of Libanos” / Tarik zä-mänäkosat “History of the Monks”
            ESmr009, Dәrsanä sänbätä krǝstiyan “Homily on the Sabbath of Christians”
            ESmr010, Mäṣḥafä täklil “Book of the Marriage Ritual”
            ESmr011, Mäṣḥafä gәṣṣәw, Lectionary for the entire year
            ESmr012, Dәrsanä sänbätä krǝstiyan “Homily on the Sabbath of Christians”
            ESmr013, Mäṣḥafä qǝddase “Missal”
            ESmr014, Nägär bäkämä konä ḥәywätu lä-qәddus Yoḥannәs Mäṭmәq wä-ʾәfo konä mәträtä rәʾәsu, Discourse by John Chrysostom on the life and decollation of John the Baptist / Homily by John Chrysostom on the glory of John the Baptist / Täʾamrä Yoḥannǝs Mäṭmǝq “Miracles of John the Baptist” / Mälkәʾa Yoḥannәs Mäṭmәq “Image of John the Baptist”
            ESmr014b, Mäṣḥafä qǝddase “Missal”
            ESmr015, Gädlä Gäbrä Mänfäs Qǝddus “Vita of Gäbrä Mänfäs Qǝddus” / Täʾamrä Gäbrä Mänfäs Qǝddus “Miracles of Gäbrä Mänfäs Qǝddus” / Mälkǝʾa Gäbrä Mänfäs Qǝddus “Image of Gäbrä Mänfäs Qǝddus”
            ESmr016, Dǝrsanä mädḫane ʿaläm “Homily on the Saviour of the World” / Mäṣḥaf lä-täzkarä mädḫane ʿaläm “Book for the Commemoration of the Saviour of the World” / Mälkǝʾa mädḫane ʿaläm “Image of the Saviour of the World”
            ESmr018, Mǝʿǝraf, Common of the Office / Mäwaśǝʾt, Antiphonary for feasts and funeral service
            ESmr019, Mäṣḥafä qǝddase “Missal”
            ESmr020, Täʾamrä Mikaʾel “Miracles of Michael” / Zǝmmare / Täʾamrä Maryam “Miracles of Mary” / Dǝrsanä Mikaʾel, Homiliary for the feasts of St. Michael / Täʾamrä Qirqos “Miracles of Cyricus” / Täʾamrä ʾIyäsus “Miracles of Jesus”
            ESmr021, Dawit “Psalter”
            ESmr022, Mäṣḥafä gǝnzät “Book of the Funeral Ritual”
            ESmr023, Gädlä Qirqos “Vita of Cyricus”
            ESmr024, Mäṣḥafä ʾaslәṭi, Lectionary for the entire year / Excerpt from a liturgical book
            ESmr025, Mäṣḥafä qǝddase “Missal”
            ESmr026, ʾArbaʿtu wängel “Four Gospels”
            ESmr027, Säʿatat zä-lelit wä-zä-nägh “Horologium for the Night and the Morning Hours”
            ESmr029, Täʾamrä ʾIyäsus "Miracles of Jesus"
            ESmr031, Mäzmur, Antiphones for Sundays of the year / Dǝggwa, Antiphonary / Unidentified chant / Zǝmmare, Eucharistic hymns
            ESmr032, ʾArbaʿtu wängel “Four Gospels”
            ESmr033, ʾArbaʿtu wängel “Four Gospels”
            ESmr033b, Dǝrsanä Mikaʾel, Homiliary for the feasts of St. Michael / Mälkǝʾa Mikaʾel "Image of Michael"
            ESmr034, Mäṣḥafä qǝddase “Missal”
            ESmr035, Chronicles and historiographical miscellanea / Excerpt from Mäṣḥafä ḉäwata śǝgawi wä-mänfäsawi “Book of the Secular and Spiritual Diversions”
            ESmr036, Gädlä Täklä Haymanot “Vita of Täklä Haymanot” / Täʾamrä Täklä Haymanot “Miracles of ʾabunä Täklä Haymanot”
            ESmr037, Sǝnkǝssar “Synaxarion” (the second half of the year)
            ESmr038, Mäṣḥafä lǝdätu lä-ʾabunä Täklä Haymanot “Book of the Genealogy of Täklä Haymanot” / Gädlä Täklä Haymanot “Vita of Täklä Haymanot” / Täʾamrä Täklä Haymanot “Miracles of Täklä Haymanot”
            ESmr039, Mäṣḥafä krәstәnna “Book of the Christening”
            ESmr040, Mäṣḥafä krәstәnna “Book of the Christening”
            ESmr041, Sǝnkǝssar “Synaxarion” (three months)
